V1;V2
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
1.0;0.0
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
3.823569575310665E-4;0.999617643042469
