0.6716437847246862	100	0.005477308294209703	19580.0
0.6911314821153517	110	0.005900919445588034	39543.0
0.6982379837917838	120	0.005864581482139684	58994.0
0.6936485000813982	130	0.005738407756744278	78501.0
0.6945729933253466	140	0.005689826173200397	97921.0
0.692821509605221	150	0.005635023840485479	117422.0
0.6916698640986347	160	0.0055998516595586875	136941.0
0.6905625262196166	170	0.005552148229445754	156341.0
0.6879898612200415	180	0.0055179117705921035	175757.0
0.6873029328402133	190	0.00547832987737757	195085.0
0.687871033286056	200	0.005486203128995513	214547.0
0.6893782898444251	210	0.005508411493226143	233963.0
0.6873205234867126	220	0.005472305036874314	253410.0
0.6875413673085184	230	0.005459525148277801	272677.0
0.6869575991840698	240	0.005451528798293435	292158.0
0.6865585763517843	250	0.0054511935412097515	311716.0
0.6859237997324049	260	0.005431052490227089	331030.0
0.6865560068402327	270	0.005452054407548129	350669.0
0.6867939482675074	280	0.0054633805841924395	370386.0
0.6863305424877798	290	0.005447649110302166	389730.0
0.6866668603772801	300	0.005453818278774951	409201.0
0.686303440669155	310	0.0054484880734793975	428680.0
0.6852695588747144	320	0.005426853530217959	448062.0
0.6853499271256992	330	0.0054178747539734605	467450.0
0.6850678418620572	340	0.005415565941881731	486946.0
0.6864579089855105	350	0.00544514287390144	506493.0
0.6863969359057058	360	0.005450207918831506	526149.0
0.6875571272973485	370	0.005466820952502437	545863.0
0.6883617023521768	380	0.005490050934982993	565556.0
0.6880954743057613	390	0.005482857556382336	584991.0
0.6883766050942837	400	0.005494233529673811	604646.0
0.6887275250354943	410	0.005506951726125203	624347.0
0.6889818033261796	420	0.005515505562115468	643968.0
0.688392499245346	430	0.005510307293986216	663629.0
0.6886178728325649	440	0.0055208058027192905	683312.0
0.6887718672020757	450	0.005524388677144448	702834.0
0.6890098572989978	460	0.0055260892505067894	722312.0
0.6891861062449548	470	0.0055343563097074505	741968.0
0.6896847834835401	480	0.005546761640944467	761570.0
0.6899172154741133	490	0.0055560920650249476	781281.0
0.6899811914120259	500	0.005557753537180429	800785.0
0.6901879651864781	510	0.005559642025254383	820298.0
0.6905313427908836	520	0.005571064013322631	839922.0
0.6903508353735208	530	0.005572907815549057	859623.0
0.6902945700563933	540	0.005574193548387097	879309.0
0.6904528260961493	550	0.005571967509935928	898707.0
0.6907021823313272	560	0.005576014357139329	918307.0
0.6906828025053112	570	0.005574261732532101	937719.0
0.6907046245455788	580	0.005571133217947571	957259.0
0.6904311404515723	590	0.0055695366970584595	976848.0
0.6905457100702568	600	0.005573933011643551	996470.0
0.6902860810637278	610	0.005570228568024306	1016160.0
0.6902819023888768	620	0.005572755417956657	1035897.0
0.6906490015539096	630	0.0055828740788975975	1055567.0
0.6906333943523819	640	0.005584226793938738	1075271.0
0.6901660453654899	650	0.0055765516859019966	1094804.0
0.6901067921153093	660	0.005576368548918103	1114445.0
0.6898830236285916	670	0.00557671442667893	1134107.0
0.6899106297043167	680	0.005603625148363697	1154849.0
0.6899569906976453	690	0.005601572432106425	1174431.0
0.6901220294547722	700	0.005602181138612383	1193945.0
0.6903073081097896	710	0.005601406435533476	1213401.0
0.6902510283781847	720	0.00560025110270431	1233016.0
0.6903743606237256	730	0.005605590946441792	1252738.0
0.6901236967548431	740	0.005601073739457922	1272381.0
0.6900749906068444	750	0.005601124172067797	1292048.0
0.690443396104398	760	0.00562952197896645	1312834.0
0.6904937379797531	770	0.005648930572321788	1333760.0
0.6905865723037111	780	0.005650837711906415	1353370.0
0.6907635299291133	790	0.005668446777697321	1373894.0
0.6907266542385565	800	0.005666154492929398	1393669.0
0.6914376927852827	810	0.00569918198675106	1414609.0
0.6912922589429971	820	0.005696876715516082	1434227.0
0.6912160001658669	830	0.005709225474808853	1454904.0
0.6913498064763294	840	0.005710896518413024	1474549.0
0.6916187258341288	850	0.00571218307021079	1494177.0
0.691545569991509	860	0.005708930967233295	1513750.0
0.691478859937779	870	0.005704304156772838	1533248.0
